Swimming Distance       Time fg (hours) Time cs (hours)
1000	19			3.57959		4.70089
2.26739
3.57959
2.48609
2.70479
3.36089
3.47024
2.81414
3.57959
1.83
2.37674
2.15804
3.36089
2.04869
3.25154
3.03284
2.48609
2.26739
3.03284
2.15804
2.37674
2.70479
2.81414
2.48609
0.358423
2.37674
2.04869
1.83
2.81414
2.37674
1.93935
2.70479
3.36089
0.358423
2.81414
3.03284
3.68894
2.70479
3.03284
2.26739
3.47024
2.59544
2.37674
2.15804
3.14219
3.57959
2.04869
3.36089
2.15804
0.358423
0.179211
1.93935
2.37674
3.57959
3.14219
1.83
2.92349
3.14219
2.81414
3.03284
3.57959
3.25154
2.92349
3.57959
3.57959
0.358423
1.93935
1.93935
2.92349
2.70479
3.03284
3.57959
0.358423
3.68894
3.36089
2.59544
3.68894
1.93935
3.68894
2.37674
2.59544
2.04869
1.83
3.14219
2.92349
2.37674
3.03284
2.81414
2.59544
3.47024
1.93935
2.26739
1.93935
2.37674
2.37674
2.81414
3.36089
0.358423
2.59544
2.15804
2.37674
1.93935
0.358423
3.03284
3.36089
0.179211
3.36089
3.68894
2.37674
2.92349
3.36089
1.83
1.83
2.37674
2.26739
2.26739
3.57959
3.14219
2.37674
3.03284
3.36089
3.14219
3.57959
3.25154
2.48609
3.14219
2.81414
2.37674
0.358423
2.26739
2.59544
3.47024
1.83
3.14219
2.81414
3.57959
0.179211
3.68894
3.14219
3.36089
3.57959
2.04869
1.83
3.57959
3.57959
1.93935
3.47024
1.93935
2.59544
3.14219
2.04869
3.14219
2.92349
0.358423
3.68894
1.93935
3.68894
0.358423
0.179211
2.48609
1.83
3.25154
3.68894
3.14219
1.83
2.70479
3.03284
2.04869
3.25154
0.358423
3.25154
2.04869
3.36089
2.48609
3.03284
3.03284
3.57959
2.48609
3.47024
3.57959
0.179211
2.48609
2.48609
2.15804
3.14219
2.37674
3.68894
3.14219
2.59544
2.48609
1.93935
2.04869
2.81414
2.15804
2.92349
2.04869
3.68894
3.68894
3.57959
2.15804
2.37674
3.03284
2.59544
0.179211
2.92349
1.93935
2.15804
2.15804
2.26739
0.358423
2.15804
3.03284
2.04869
0.179211
3.36089
2.70479
2.26739
1.93935
2.04869
1.93935
2.70479
2.26739
1.93935
2.59544
2.37674
2.04869
2.81414
1.93935
3.47024
2.81414
1.93935
2.04869
2.15804
0.179211
3.25154
2.70479
1.93935
2.26739
2.70479
2.59544
2.59544
2.81414
2.70479
2.59544
3.03284
3.03284
3.36089
0.358423
2.92349
3.68894
2.15804
0.179211
3.47024
2.92349
0.179211
2.15804
0.179211
3.25154
3.03284
3.25154
3.68894
2.04869
1.93935
2.15804
0.179211
2.15804
0.358423
2.04869
3.47024
2.15804
0.358423
2.04869
0.358423
0.358423
2.26739
3.68894
2.37674
2.04869
3.14219
2.70479
2.37674
2.92349
3.25154
2.04869
0.179211
3.47024
3.25154
1.83
2.04869
3.14219
3.47024
0.179211
3.68894
3.57959
2.70479
2.04869
2.70479
3.03284
2.04869
0.179211
2.26739
1.93935
2.26739
2.48609
0.179211
0.179211
0.179211
3.57959
3.57959
2.92349
2.04869
3.03284
3.47024
0.179211
0.358423
3.36089
2.15804
2.26739
2.37674
3.68894
3.36089
2.70479
2.37674
2.70479
2.81414
1.83
2.15804
0.358423
3.47024
2.92349
2.81414
2.92349
2.15804
3.36089
3.68894
3.36089
2.81414
1.93935
0.179211
0.358423
2.70479
2.70479
3.03284
2.26739
2.04869
3.68894
2.37674
2.70479
2.15804
2.81414
3.36089
0.179211
2.92349
1.93935
3.25154
2.15804
0.179211
0.179211
2.26739
2.04869
1.83
2.15804
3.57959
3.14219
2.48609
3.57959
3.14219
3.36089
1.83
2.37674
2.26739
2.26739
2.70479
0.358423
2.59544
3.47024
2.59544
2.15804
3.47024
3.68894
2.92349
2.81414
2.81414
2.59544
2.04869
2.48609
3.14219
2.59544
2.70479
1.93935
3.68894
3.47024
2.15804
2.92349
0.358423
0.179211
3.03284
3.57959
2.26739
3.36089
2.48609
2.92349
3.25154
2.92349
2.37674
1.83
2.59544
3.57959
2.92349
0.358423
2.04869
2.37674
2.59544
3.14219
2.70479
2.70479
0.179211
2.70479
3.68894
2.26739
2.48609
2.04869
0.179211
0.179211
3.57959
3.14219
2.15804
3.47024
2.59544
3.25154
2.04869
0.179211
2.81414
0.358423
1.93935
2.81414
3.47024
2.04869
2.92349
2.15804
2.15804
2.81414
2.37674
3.25154
3.57959
3.03284
2.92349
3.25154
3.25154
2.04869
2.81414
2.15804
2.48609
2.26739
2.48609
1.83
2.59544
3.25154
3.57959
0.358423
2.48609
1.93935
1.93935
2.04869
0.358423
2.26739
2.92349
1.83
0.179211
2.15804
1.93935
2.37674
3.68894
0.179211
2.70479
2.59544
2.15804
2.92349
1.83
0.179211
3.14219
3.25154
2.48609
0.179211
2.48609
3.14219
3.25154
3.03284
3.03284
2.37674
3.57959
3.36089
1.83
2.26739
2.81414
0.179211
3.25154
2.92349
2.92349
2.81414
2.04869
1.83
3.36089
3.14219
3.25154
2.48609
1.83
1.83
2.81414
1.83
2.26739
3.03284
3.47024
1.93935
3.36089
2.15804
2.59544
1.93935
3.47024
2.37674
1.93935
0.179211
1.93935
3.57959
3.57959
0.358423
2.48609
2.48609
3.47024
2.81414
3.57959
2.15804
2.04869
0.358423
3.03284
2.04869
2.70479
2.26739
1.83
1.93935
2.92349
3.36089
3.25154
2.70479
2.48609
2.81414
1.93935
3.57959
1.93935
2.26739
2.81414
2.26739
2.37674
2.15804
2.48609
3.25154
1.83
3.36089
3.68894
3.36089
3.25154
2.37674
1.93935
0.179211
2.26739
2.26739
1.83
1.93935
2.59544
1.93935
3.14219
3.68894
0.179211
2.59544
0.358423
2.48609
1.93935
2.81414
2.37674
2.15804
3.03284
3.14219
2.48609
2.48609
3.03284
2.04869
0.358423
2.37674
2.04869
2.70479
2.81414
2.15804
2.48609
2.37674
2.15804
3.03284
2.04869
2.04869
0.358423
0.358423
2.81414
3.57959
3.25154
3.03284
2.70479
2.26739
2.59544
0.358423
2.15804
0.358423
1.83
3.47024
2.59544
3.03284
2.48609
2.81414
0.358423
1.83
3.25154
3.14219
2.15804
3.36089
2.48609
3.03284
2.70479
3.68894
3.57959
3.14219
2.70479
3.36089
2.04869
2.48609
2.37674
2.92349
0.179211
1.93935
3.36089
1.93935
2.26739
3.57959
3.68894
1.83
1.93935
0.358423
2.15804
3.36089
2.04869
0.358423
3.14219
3.57959
2.15804
0.179211
2.48609
0.358423
3.68894
1.83
3.25154
3.36089
1.83
2.48609
3.14219
2.26739
3.25154
3.57959
0.179211
2.48609
0.358423
3.36089
3.36089
3.25154
2.04869
2.92349
2.59544
0.358423
3.68894
3.25154
1.83
0.358423
3.57959
0.358423
2.15804
3.36089
2.92349
2.26739
3.68894
2.70479
3.25154
2.26739
3.36089
3.14219
2.04869
1.93935
3.25154
2.15804
2.92349
1.83
3.25154
1.93935
2.37674
2.92349
2.81414
2.70479
2.48609
0.358423
3.68894
3.36089
0.358423
3.57959
3.36089
2.48609
2.59544
2.70479
1.93935
3.57959
2.70479
1.83
3.36089
2.26739
2.92349
3.68894
0.358423
2.48609
3.36089
0.179211
2.04869
0.358423
2.15804
2.48609
3.36089
2.15804
2.48609
1.93935
3.03284
2.26739
0.358423
3.68894
2.59544
2.81414
3.03284
3.57959
3.25154
2.92349
3.14219
3.14219
2.15804
0.358423
3.47024
2.70479
2.48609
2.70479
1.93935
3.68894
3.03284
3.14219
3.14219
2.59544
3.14219
3.68894
0.358423
0.179211
3.25154
2.15804
3.68894
0.179211
2.59544
0.179211
3.25154
3.03284
3.57959
1.93935
3.68894
2.81414
3.57959
2.26739
3.25154
2.48609
1.83
3.36089
2.59544
2.04869
1.93935
3.14219
2.81414
2.04869
2.70479
2.70479
3.68894
2.04869
3.03284
1.93935
0.358423
2.70479
2.92349
2.37674
0.358423
1.83
2.04869
3.25154
2.81414
2.26739
2.48609
3.36089
2.04869
2.59544
2.37674
2.26739
2.81414
0.179211
2.15804
2.59544
2.04869
1.83
3.47024
2.59544
0.179211
0.358423
3.57959
2.26739
3.57959
3.68894
3.47024
2.04869
0.179211
3.14219
3.14219
2.15804
2.48609
1.83
2.81414
3.47024
2.92349
2.48609
3.03284
3.03284
2.37674
2.48609
3.36089
2.37674
2.37674
3.14219
0.358423
2.48609
2.04869
2.26739
2.26739
3.25154
1.93935
3.14219
1.83
2.26739
2.37674
2.48609
0.358423
2.37674
3.14219
3.36089
2.26739
2.59544
2.81414
2.59544
2.48609
2.70479
2.70479
3.57959
2.70479
2.26739
3.03284
2.04869
3.57959
0.358423
3.47024
3.14219
3.25154
3.57959
2.15804
3.57959
3.03284
2.70479
3.25154
3.14219
1.83
1.93935
1.83
3.14219
3.25154
3.68894
2.81414
2.48609
2.04869
2.37674
2.70479
3.68894
0.179211
1.93935
0.358423
3.36089
3.25154
2.59544
3.03284
3.03284
0.358423
2.15804
0.179211
2.59544
2.81414
3.25154
3.03284
3.47024
2.04869
2.81414
2.48609
3.25154
0.358423
2.59544
2.92349
2.48609
2.15804
3.03284
0.179211
2.26739
2.92349
2.04869
3.57959
3.36089
2.26739
2.48609
3.14219
3.57959
3.25154
3.68894
1.93935
0.179211
2.48609
3.68894
3.47024
3.03284
2.59544
1.83
3.57959
1.93935
3.03284
3.47024
2.70479
3.36089
0.358423
3.68894
3.03284
0.179211
0.179211
3.47024
2.48609
3.14219
1.83
3.25154
3.14219
3.03284
2.04869
2.92349
2.48609
2.04869
2.81414
3.68894
3.68894
1.93935
3.47024
1.83
3.14219
2.81414
2.92349
2.92349
1.93935
2.81414
3.36089
2.70479
1.83
2.70479
3.36089
3.47024
1.93935
2.15804
3.36089
2.70479
2.81414
2.15804
3.03284
3.47024
3.25154
2.92349
2.92349
1.93935
2.48609
2.70479
2.48609
3.25154
2.70479
2.48609
3.57959
3.68894
2.26739
2.48609
3.57959
